popularity,genres,vote_average,budget_adj,revenue_adj
0.08732000000000001,Comedy|Drama,5.0,0.0,0.0
0.13300599999999999,Music|Romance|Comedy|Drama,6.6,0.0,0.0
0.131561999999999,Drama,5.0,0.0,0.0
0.131175,Horror|Drama|Thriller,4.0,0.0,0.0
0.12981900000000002,Horror|Comedy,4.9,4212150.08733191,0.0
0.123869,Comedy,5.4,7488266.82192339,0.0
0.12343499999999999,Comedy,4.9,0.0,0.0
0.139882,Music|Documentary,7.1,0.0,0.0
0.11831400000000002,Documentary,6.1,0.0,0.0
0.165605,TV Movie|Action|Adventure|Documentary,7.6,0.0,0.0
0.1162,Drama,5.6,10296366.8801446,0.0
0.115346,Horror|Thriller,4.5,0.0,0.0
0.245457,Romance|Comedy,6.0,2340083.38185106,0.0
0.113051,TV Movie,6.0,0.0,0.0
0.039994999999999996,Comedy|Romance,6.6,0.0,0.0
0.11149300000000001,Horror,3.4,0.0,0.0
0.11078299999999999,Drama,6.8,7226177.48315607,0.0
0.11031500000000001,Documentary,7.3,0.0,0.0
0.109747,Drama,5.8,0.0,0.0
0.10918499999999999,Horror|Thriller,4.8,0.0,0.0
0.10648900000000001,Comedy|Drama,5.2,0.0,0.0
0.043907,Drama,6.8,0.0,0.0
0.105401,Documentary|Music,7.5,0.0,0.0
0.05438,Drama,8.4,3744133.41096169,0.0
0.09954400000000001,Family|TV Movie,6.8,0.0,0.0
0.154121,Science Fiction|Drama|Mystery,5.8,0.0,0.0
0.098585,Family|Adventure|Animation,7.9,0.0,0.0
0.097506,Comedy|Horror,3.8,3369720.06986552,0.0
0.09690900000000001,Documentary,5.9,0.0,0.0
0.096455,Romance|Crime|Comedy,5.5,0.0,0.0
0.039952999999999995,Horror,7.1,0.0,0.0
0.213552,Documentary,7.1,0.0,0.0
0.092901,Documentary,7.1,0.0,0.0
0.39024699999999996,Thriller|Crime|Mystery,6.1,0.0,0.0
0.091023,Action|Drama|Thriller,5.2,0.0,0.0
0.09045800000000001,Comedy|Romance,6.6,0.0,320123.406637225
0.08672300000000001,Drama|Adventure|Documentary,7.1,936033.3527404241,0.0
0.085503,Horror|Mystery|Thriller,3.3,936033.3527404241,0.0
0.08482,Documentary,5.9,0.0,0.0
0.083891,Comedy,6.6,0.0,0.0
0.068614,Drama,5.4,0.0,0.0
0.060425,Comedy,5.8,0.0,0.0
0.0626299999999999,Comedy,7.7,0.0,0.0
0.07905,Documentary,7.3,0.0,0.0
0.14535599999999999,Horror|Drama|Mystery,4.0,217159.737835778,0.0
0.14191800000000002,Documentary,6.9,0.0,0.0
0.076717,Drama,5.3,0.0,0.0
0.0758669999999999,Drama,6.5,1123240.0232885,2678010.14285741
0.075197,Drama|Music,5.3,0.0,90.79523521582121
0.074251,Romance|Comedy|Drama,6.0,0.0,0.0
0.07266900000000001,Horror,4.2,0.0,0.0
0.350292,Documentary,7.1,0.0,0.0
0.070124,Comedy,6.1,0.0,0.0
0.19428499999999999,Documentary|Music,7.5,0.0,0.0
0.069606,Adventure|Horror|Thriller|Mystery,5.2,0.0,0.0
0.065723,Documentary,6.5,0.0,0.0
0.096356,Science Fiction,6.3,0.0,0.0
0.11136700000000001,Romance|Drama|Mystery,6.7,0.0,0.0
0.064635,Romance,3.9,0.0,0.0
0.064476,Romance|Drama|Comedy,5.8,0.0,0.0
0.064187,Documentary|Horror,6.2,0.0,0.0
0.080336,Documentary,7.3,0.0,0.0
0.31727,Drama|Music,6.1,0.0,0.0
0.1635,Drama|Thriller,6.1,0.0,0.0
0.052986,Comedy,5.4,0.0,0.0
0.050881,Comedy|Drama,4.7,0.0,0.0
0.028875,Animation|Comedy|Family,7.3,0.0,0.0
0.097682,Documentary|Animation,7.1,0.0,0.0
0.049367,Drama,5.8,0.0,0.0
0.049206,Adventure|Comedy,4.9,2808100.05822127,0.0
0.048587,Comedy,6.8,0.0,0.0
0.042197000000000005,Drama|Romance,6.4,0.0,0.0
0.042047,Documentary|Comedy,5.3,0.0,0.0
0.041807,Music|Documentary,6.9,0.0,0.0
0.041774,Comedy,6.1,0.0,0.0
0.073295,Comedy,4.6,0.0,0.0
0.041543000000000004,Horror|Thriller|Drama,5.0,0.0,0.0
0.011798000000000001,Horror|Documentary|Mystery,4.7,0.0,0.0
0.040858,Comedy,6.1,54289934.458944604,41185467.5205786
0.040535,Drama,6.2,0.0,0.0
0.039080000000000004,,5.9,0.0,0.0
0.035299000000000004,Action|Drama,5.5,0.0,0.0
0.036702,Drama,4.9,0.0,0.0
0.16220199999999999,Comedy|Drama,4.4,0.0,0.0
0.029726999999999996,Thriller|Science Fiction,4.2,702.025014555318,0.0
0.003066,Comedy,5.8,0.0,0.0
0.02402,Action|Comedy|Drama,5.9,0.0,0.0
0.023757,Documentary|History|Music,6.5,0.0,0.0
0.112041,Comedy,7.5,0.0,0.0
0.02115,Drama|Music|Romance,6.2,0.0,0.0
0.14696199999999898,Drama,6.2,0.0,0.0
0.01993,Documentary,4.6,0.0,0.0
0.019755,Documentary,7.0,0.0,0.0
0.08041,Action|Drama,6.0,0.0,35460.687535218196
0.016326,Comedy,5.0,1310446.69383659,0.0
0.015951,Horror|Fantasy,4.1,608.421679281276,0.0
0.015722,Documentary,6.0,0.0,682408.563581937
0.007821,Documentary,6.7,0.0,0.0
0.015247,Comedy,4.1,4212150.08733191,0.0
0.01351,Documentary,6.9,0.0,0.0
0.011298,Comedy,6.6,0.0,0.0
0.017565,Science Fiction|Thriller,6.1,0.0,0.0
0.010334999999999999,War|Action,5.5,28081000.5822127,63771501.1541291
0.010213,Adventure|Action|Thriller,3.6,0.0,0.0
0.00854,Documentary,7.8,0.0,0.0
0.035367,TV Movie|Romance|Comedy|Drama,5.7,0.0,0.0
0.008078,Horror,4.4,0.0,0.0
0.005853,Documentary,6.6,0.0,0.0
0.004323,Action|Science Fiction,7.5,468.016676370212,0.0
0.040099,Comedy,7.4,0.0,0.0
0.003611,Documentary,5.8,325893.116223517,0.0
0.002838,Comedy,7.2,0.0,0.0
0.002719,Horror,4.9,0.0,0.0
0.006115,Documentary|Music,7.4,0.0,128667.14466769801
0.002648,Action|Science Fiction,2.2,0.0,0.0
0.002647,Documentary,7.8,0.0,0.0
0.002165,Drama|Family,5.6,0.0,0.0
0.00062,Comedy,6.1,0.0,0.0
6.095293,Adventure|Comedy|Science Fiction|Family,7.8,38516154.993062,772572771.713735
2.834739,Comedy|Drama,7.6,2027166.05226642,104450077.48842199
1.7536880000000001,Adventure|Fantasy,6.6,40543321.0453284,37364724.6753747
1.7460630000000001,Action|Adventure|Drama|Science Fiction,5.8,24945338.480983604,73444670.0229779
1.6239780000000001,Adventure|Action|Thriller,5.8,60814981.567992605,308996785.928224
1.613752,Action|Adventure|Fantasy|Romance,6.3,50679151.306660496,31425355.1848319
1.596994,Adventure|Comedy|Family,7.2,38516154.993062,124447075.25549799
1.299275,Horror,5.7,6081498.15679926,60813386.1883095
1.1774280000000001,Action|Adventure|Drama|Thriller|War,6.2,89195306.2997226,608961557.836567
1.168819,Drama,6.7,62842147.620259106,260489226.119223
1.1499540000000001,Drama,6.6,62842147.620259106,609110116.673542
1.105634,Comedy|Science Fiction,7.4,30407490.783996303,0.0
1.034373,Animation,6.2,50679151.306660496,43155713.7195557
1.012186,Drama,7.5,30407490.783996303,296558194.36265403
0.8984110000000001,Action|Adventure|Thriller,6.3,20271660.5226642,116562048.005319
0.887605,Action|Adventure|Comedy,4.9,25339575.6533302,482925.687133273
0.8766360000000001,Comedy|Horror,7.1,8108664.20906569,28860763.086117
0.873551,Crime|Drama|Romance|Thriller,6.7,24325992.627197,139280483.76290601
0.7901229999999989,Adventure|Drama|Action,7.4,0.0,49598671.8008025
0.76343,Comedy|Drama|Science Fiction,6.5,0.0,172943868.785595
0.719208,Family|Science Fiction,6.1,0.0,15894751.5657323
0.717479,Horror|Thriller|Comedy,6.8,18244494.4703978,50521512.792938106
0.715873,Adventure|Comedy|Romance,5.9,0.0,100070283.874198
0.709989,Action|Comedy|Crime,5.4,0.0,112710432.50601299
0.7047800000000001,Adventure|Fantasy|Action,5.2,36286272.3355689,14086032.927258098
0.689416,Horror|Science Fiction,6.7,7095081.18293247,68923645.7770583
0.688022,Comedy|Thriller|Crime|Mystery,7.1,30407490.783996303,29685813.587891303
0.662175,Horror|Thriller,5.2,4459765.31498612,44456598.8816124
0.657238,Adventure|Comedy|Fantasy|Science Fiction|Family,5.9,101358302.61332099,48078887.1669239
0.640586,Action|Thriller|Crime|Drama,6.1,0.0,41243425.1403052
0.6365460000000001,Drama|Science Fiction|Thriller,6.4,2027166.05226642,0.0
0.632419,Action|Adventure,5.8,2027166.05226642,0.0
0.627053,Comedy|Crime|Mystery,6.7,0.0,0.0
0.623668999999999,Comedy|Romance|Fantasy,6.3,0.0,78925780.3829114
0.6198170000000001,Romance|Western,6.8,0.0,83946097.65467021
0.617698,Fantasy|Comedy|Romance,7.0,30407490.783996303,21551477.3479397
0.617559,Drama,7.1,0.0,85951840.6160963
0.596755,Horror|Thriller,6.6,7703230.998612401,0.0
0.587272999999999,Action|Adventure|Comedy|Romance,6.1,50679151.306660496,196175345.80918798
0.555541,Action|Science Fiction|Thriller|Horror|Fantasy,5.8,50679151.306660496,0.0
0.536718,Science Fiction|Comedy|Horror,6.9,1824449.44703978,4101796.17048061
0.5129,Comedy,4.4,18244494.4703978,41595227.645679705
0.500115,Action|Comedy,5.2,0.0,0.0
0.497699,Comedy|Romance,6.8,0.0,26353158.679463398
0.487412,Comedy|Drama|Romance,6.5,0.0,0.0
0.480534,Comedy|Adventure,5.8,0.0,0.0
0.476896,Adventure|Drama|Action|Thriller|Crime,5.4,0.0,0.0
0.47593599999999997,Comedy,5.8,0.0,672646.130798835
0.458359,Comedy|Thriller|Drama,7.0,9122247.2351989,21506855.368797198
0.427104,Adventure|Comedy|Family,6.5,12162996.3135985,82993520.1637139
0.42573500000000003,Romance|Comedy|Crime|Drama,6.3,0.0,54039247.9619379
0.420284,Comedy,6.9,0.0,20874947.1669847
0.393705,Drama,5.6,0.0,0.0
0.393399,Fantasy|Science Fiction,5.3,0.0,0.0
0.386036,Drama|Music,6.6,0.0,28791634.6965687
0.384508,Horror|Thriller,6.0,0.0,0.0
0.38403699999999996,Comedy,6.5,40543321.0453284,92911369.2594458
0.355653,Action|Thriller,4.5,0.0,0.0
0.354754,Drama|Science Fiction,6.7,0.0,24941057.1062812
0.184013,Action|Crime|Drama|Western,7.1,52706317.3589269,0.0
0.350256,Fantasy|Family,6.2,0.0,0.0
0.343246,Action|Adventure|Comedy|Crime|Drama,5.6,0.0,0.0
1.042351,Comedy|Fantasy|Romance,6.3,0.0,0.0
0.334805,Drama,5.5,0.0,0.0
0.32868200000000003,Horror,5.6,0.0,0.0
0.32766999999999996,Drama|Romance,5.7,0.0,76634725.9626251
0.32265,Comedy|Drama,6.6,0.0,0.0
0.072899,Comedy|Crime,5.4,6081498.15679926,0.0
0.31762199999999996,Action|Comedy|Thriller,6.4,0.0,17839061.259944502
0.30898200000000003,Comedy,5.3,1915671.91939176,0.0
0.284856,Action|Adventure|Crime|Drama|Family,6.4,36488988.9407956,0.0
0.28084699999999996,Drama|Action|Comedy|Romance,6.2,10135830.2613321,55544349.8320999
0.278621,Comedy,7.1,0.0,50050127.7621404
0.273731,Adventure|Drama,5.6,13176579.339731699,0.0
0.261832,Comedy|Romance,6.2,0.0,17620990.899038002
0.252673999999999,Action|Thriller,6.6,18244494.4703978,16087614.1167789
0.25197600000000003,Adventure,6.2,0.0,4329169.19640097
0.22413000000000002,Comedy,5.1,0.0,0.0
0.23389200000000002,Thriller|Drama|Crime,6.3,0.0,0.0
0.322151,Drama|Thriller,5.8,0.0,85467041.8275307
0.229931,Adventure|Fantasy|Science Fiction|Family,6.0,50679151.306660496,22578172.084099
0.09958,Comedy|Horror,4.4,0.0,0.0
0.22565,Comedy|Family|Fantasy|Science Fiction,5.6,0.0,8357494.78764928
0.349429,Mystery|Thriller,6.6,30407490.783996303,0.0
0.214009,Drama,6.3,10135830.2613321,1019173.95010536
0.213085,Thriller|Horror,4.7,0.0,0.0
0.211695,Comedy|Action|Adventure,5.8,0.0,29178829.4940497
0.208914,Horror|Comedy|Romance,5.5,6486931.36725255,20271660.5226642
0.207447,Drama,5.3,0.0,2838032.47317299
0.194912,Drama|Family,7.9,0.0,0.0
0.183801,Action|Crime|Thriller,6.8,0.0,35084201.3827299
0.592905,Action|Adventure|Comedy|Drama,6.8,20271660.5226642,52208210.225228205
0.175287,Horror|Comedy|Science Fiction,5.7,3446182.28885291,0.0
0.160125,Comedy|Family|Music|Romance,5.8,0.0,0.0
0.150168,Adventure|Family|Fantasy|Romance|Science Fiction,6.1,50679151.306660496,20014299.629332602
0.147489,Documentary,8.3,0.0,0.0
0.20499,Action|Crime|Drama|Thriller,6.4,48651985.25439411,0.0
0.135989,Drama|Romance,4.3,38516154.993062,26188670.3716504
0.132713,Comedy|Drama|Thriller,6.1,231.09692995837202,13582012.550185
0.22119499999999997,Comedy|Romance,6.1,23312409.6010638,0.0
6.500000000000001e-05,Drama|History|Western,6.0,0.0,0.0
0.390167,Comedy|Romance,6.5,0.0,17479760.2673426
0.112015,Drama,6.2,1743362.80494912,4969688.79960348
0.11230799999999999,Comedy,5.9,0.0,0.0
0.215817,Action|Adventure|War,5.0,4885470.18596207,21803077.0353507
0.092747,Action,7.1,0.0,0.0
0.09260800000000001,Adventure|Fantasy|Animation|Comedy|Science Fiction,5.6,0.0,0.0
0.069492,Comedy|Drama,5.5,0.0,0.0
0.047123000000000005,Drama|Romance,5.8,0.0,0.0
5.939927,Adventure|Fantasy|Family,7.3,167484493.448174,1000352539.2268199
5.400826,Action|Crime|Drama,7.3,167484493.448174,417838832.575019
3.6287260000000003,Adventure|Family|Fantasy,6.5,200981392.137808,836090359.224091
3.6171059999999997,Action|Thriller|Fantasy,7.6,60294417.6413426,147956957.155121
3.520836,Action|Thriller|Crime,7.1,44662531.5861797,177236356.238624
3.508379,Adventure|Comedy|Family|Fantasy,6.5,167484493.448174,530332684.498405
3.4575370000000003,Science Fiction|Adventure|Action,7.0,126171651.730957,949078796.206319
3.087036,Adventure|Comedy|Family|Science Fiction,6.6,55828164.482724704,116656763.86685
2.6233459999999997,Action|Thriller|Science Fiction|Adventure,6.4,140686974.49646598,181943054.602289
2.444998,Family|Animation,6.4,83742246.724087,594771682.347123
2.368513,Action|Adventure|Fantasy|Science Fiction,5.6,111656328.965449,369113178.539698
2.26533,Drama|Fantasy|Horror,6.5,111656328.965449,257286597.120405
2.248624,Comedy|Romance,6.3,44662531.5861797,318417880.06390697
2.220063,Action|Science Fiction,5.3,69226923.9585786,58400727.4186519
2.07205,Action|Comedy|Drama|Family|Thriller,5.8,62527544.2206516,126179333.68639
1.8447310000000001,Adventure|Thriller|Science Fiction,5.9,147386354.234393,660714467.634347
1.8131279999999999,Drama|History|Romance,7.1,94907879.6206319,181154535.374009
1.78595,Comedy|Romance,6.2,29030645.531016804,122207000.11489399
1.7663970000000002,Animation|Family|Comedy,5.6,167484493.448174,351083970.807229
1.7264700000000002,Comedy|Drama|Romance,6.3,78159430.2758145,411007415.8784
1.6998220000000002,Action|Thriller|Crime,6.1,35730025.2689438,95095059.1739463
1.6326379999999898,Comedy|Drama|Romance,5.5,0.0,0.0
1.610259,Fantasy|Comedy|Family,6.1,27914082.2413623,136767638.601513
1.592578,Drama|Action|Adventure|History|War,6.4,145153227.655084,236312980.72934502
1.513147,Comedy,5.7,48012221.4551432,172788077.515843
1.508329,Adventure|Drama|Action,6.4,231128600.95847997,614109809.309971
1.497085,Comedy|Crime,5.3,59177854.351688094,106325985.34198001
1.496807,Action|Thriller|Adventure|Crime,5.9,55828164.482724704,49613863.3837919
1.4808540000000001,Drama|Romance,7.6,31263772.1103258,135269350.237208
1.4756040000000001,Drama|Romance,7.2,15631886.0551629,198797127.48461798
1.464718,Animation|Comedy|Family|Science Fiction,5.9,83742246.724087,291084693.223677
1.444028,Animation|Comedy|Family,5.9,0.0,0.0
1.4055879999999898,Action|Crime|Adventure,4.8,97141006.1999409,79358543.3225998
1.351718,Drama|Comedy,6.3,27914082.2413623,43605214.26123761
1.330824,Action|Comedy|Drama|Thriller,6.5,122821961.861994,533948961.66871697
1.316576,Drama|Crime,7.0,0.0,3522026.94646849
1.310993,Action|Adventure|Drama|Western,5.8,83742246.724087,158998685.023413
1.274645,Crime|Drama|Thriller,6.9,46895658.165488705,26940321.8136382
1.273393,Family|Fantasy|Science Fiction|Adventure,5.9,72576613.8275421,71819026.7520748
1.270018,Action,5.0,48012221.4551432,63288555.795728296
1.266058,Drama|Horror|Thriller,5.2,0.0,180270860.389057
1.265401,Romance|Fantasy|Animation|Music,7.0,44662531.5861797,130855702.841419
1.212451,Adventure|Animation|Comedy|Family,6.6,33496898.689634804,214885767.20124298
1.210683,Comedy,5.2,78159430.2758145,99299950.5474118
1.203532,Drama,5.0,2456439.23723988,0.0
1.200307,Drama|Mystery|Thriller|Fantasy,6.6,32380335.3999803,23588767.283981
1.148377,Drama|War,6.4,80392556.8551235,108183814.90149699
1.14217099999999,Adventure|Horror,6.8,0.0,0.0
1.110148,Science Fiction|Action|Adventure|Thriller,7.3,43545968.2965252,43400216.5909469
1.107734,Horror,6.2,4466253.15861797,170750544.910799
1.1028360000000001,Comedy|Fantasy|Romance,6.5,64760670.7999606,114843481.832901
1.094959,Comedy|Family|Adventure|Fantasy|Romance,5.2,55828164.482724704,73695414.710029
1.08379,Comedy|Drama|Romance,6.0,63644107.510306105,58100246.8386464
1.08107999999999,Animation|Comedy|Family,6.4,0.0,0.0
1.0754270000000001,Action|Crime,6.6,50245348.0344522,103142169.882201
1.056592,Horror,5.7,5359503.79034157,89971479.62389229
1.05364,Action|Comedy|Crime|Mystery,7.1,16748449.344817402,17625116.778563
1.053307,Romance|Drama|History,7.0,98257569.48959541,121191680.08496499
1.051177,Drama|Thriller|Crime|Romance,7.1,16748449.344817402,95249965.5819366
1.048193,Animation|Comedy|Family,6.0,16748449.344817402,57004784.3620398
1.045798,Horror|Mystery|Thriller,6.2,27914082.2413623,136940703.678283
1.014707,Comedy|Fantasy|Romance,4.9,94907879.6206319,146745635.605327
1.013787,Comedy|Drama|Romance,5.9,0.0,92757248.0868525
1.01068,Comedy,5.2,11165632.8965449,0.0
1.001465,Action|Adventure|Science Fiction|Thriller|Horror,4.9,66993797.37926961,62513387.3147021
0.9851639999999999,Comedy|Romance,5.7,0.0,56740963.9045235
0.982784,Adventure|Comedy|Family,5.8,66993797.37926961,144239689.068387
0.9568469999999999,Comedy|Drama|Romance,5.7,33496898.689634804,56332077.3112888
0.9481700000000001,Comedy|Romance,6.0,33496898.689634804,65213228.4165803
0.9184760000000001,Drama|Mystery,6.1,22331265.7930898,8413673.96999548
0.906223,Action,6.2,89325063.1723595,181938319.257378
0.8999440000000001,Adventure|Fantasy|Action|Comedy|Thriller,5.4,98257569.48959541,117592277.535651
0.8938790000000001,Drama,6.9,33496898.689634804,20788492.4307616
0.887848,Mystery|Drama|Thriller|Crime,6.0,58061291.06203361,87030218.5572148
0.885834,Action|Adventure|Comedy,5.2,55828164.482724704,123719316.98037
0.869394,Drama|Action|History|Thriller,6.7,78159430.2758145,145553974.501937
0.857834,Crime|Drama|Horror|Thriller,6.2,21214702.5034353,161026813.932432
0.8529690000000001,Comedy|Drama,7.1,7257661.38275421,27683521.971118297
0.839023,Comedy,4.8,24564392.3723988,25011189.6390072
0.835676,Drama|Thriller,6.0,55828164.482724704,104956949.227522
0.8320540000000001,Fantasy|Comedy|Family|Adventure,3.9,93791316.33097741,0.0
0.8267700000000001,Drama|Thriller,6.2,24564392.3723988,64179026.184860595
0.8265680000000001,Crime|Drama|Family,6.6,55828164.482724704,47000286.8451091
0.8248690000000001,Drama|Horror|Mystery|Thriller,6.3,48012221.4551432,102695705.351453
0.79295,Drama|Action|Crime,6.3,13398759.4758539,11488.319687255
0.786786,Comedy,5.1,33496898.689634804,104702955.643518
0.784909,Drama|History,6.4,7815943.02758145,60964355.615135305
0.7756770000000001,Drama,7.3,33496898.689634804,85606690.8045318
0.7739010000000001,Drama|Thriller|Crime,6.7,35730025.2689438,67820977.6114545
0.773231,Horror|Thriller|Drama,6.0,21214702.5034353,120641460.02708998
0.767076,Comedy,5.9,111656328.965449,225574940.210827
0.743639,Action|Crime,6.5,50245348.0344522,56800817.279665396
0.738384,Comedy|Family,5.5,50245348.0344522,18768327.967688397
0.737768,Comedy|Romance,5.4,39079715.1379072,76948950.6147406
0.733587,Comedy,6.5,188699.19595160897,20728664.7365753
0.726858,Comedy|Crime|Drama|Thriller,5.9,39079715.1379072,34084779.3107075
0.722961,Crime|Drama|Thriller|Action,6.0,2233126.57930898,6662575.57877337
0.7195020000000001,Thriller|Drama|Mystery,6.0,61410980.9309971,249426057.43847203
0.718616,Thriller,5.9,33496898.689634804,39408509.5298118
0.709751,Comedy|Drama|Family|Romance,5.7,0.0,0.0
0.7092350000000001,Comedy|Drama|Mystery|Romance,6.7,11165632.8965449,51073950.7682681
0.707056,Comedy|Drama,5.7,22331265.7930898,13937808.3180168
0.700854,Drama|Thriller|Crime|Mystery,6.2,0.0,0.0
0.699883,Horror|Thriller,5.8,1116563.28965449,30998753.5803997
0.694404,Horror,5.8,16748449.344817402,52222337.228241
0.685198,Action|Comedy,5.3,0.0,0.0
0.681346,Action|Comedy|Horror,5.8,0.0,735338.4353576291
0.681157,Drama|Music|Romance,7.0,31263772.1103258,208170812.521989
0.67686,Comedy|Drama|Romance,6.2,0.0,0.0
0.665701,Comedy,6.5,33496898.689634804,47885736.049127795
0.6646880000000001,Drama,6.5,44662531.5861797,51856021.8435509
0.663860999999999,Romance|Comedy|Family,5.8,50245348.0344522,62606187.1228318
0.663397999999999,Adventure|Fantasy|Drama|Science Fiction|Family,6.5,4466253.15861797,968059.2555671559
0.661616,Horror|Comedy,5.0,39079715.1379072,21543978.1341177
0.661473,Mystery|Thriller|Drama,6.4,55828164.482724704,9314518.34865202
0.643145,Comedy,5.8,27914082.2413623,30867940.3750737
0.636922,Comedy|Drama,6.2,91558189.75166851,212504959.494991
0.635843,Comedy,6.0,3349689.86896348,20810160.457960602
0.6354810000000001,Comedy|Family|Adventure|Romance,5.4,35730025.2689438,109332384.47784899
0.6269,Thriller|Science Fiction|Adventure|Action,4.8,89325063.1723595,6687812.14224614
0.622677,Drama|Action|Romance,5.7,0.0,0.0
0.613793,Horror|Adventure|Drama|Thriller,4.4,10049069.6068904,0.0
0.608364,Horror|Thriller,4.2,20098139.2137808,51586822.9006684
0.606286,Action,5.0,150736044.103356,85900499.9188816
0.600522,Comedy|Romance,6.2,16748449.344817402,52673915.6188557
0.592368999999999,Action|Adventure|Fantasy|Horror,3.8,27914082.2413623,2685803.66820071
0.5877760000000001,Drama,7.1,27914082.2413623,0.0
0.58623,Drama|Comedy,6.8,0.0,0.0
0.5781890000000001,Comedy,6.2,0.0,42085106.017126
0.574244,Fantasy|Animation|Science Fiction|Family,5.5,0.0,0.0
0.571693,Action|Adventure|Comedy|Drama|Mystery,5.6,145153227.655084,133171929.64356
0.564298,Action|Comedy|Crime|Drama|Thriller,6.0,11165632.8965449,19313467.662596397
0.561685,Crime|Drama,6.7,7815943.02758145,54806319.2569315
0.558258,Animation|Family|Adventure,5.3,39079715.1379072,21748538.111598898
0.55197,Drama|Mystery|Thriller,6.7,27914082.2413623,92079256.3420515
0.548181,Drama|Comedy|Romance,6.7,0.0,2742090.74019548
0.5481659999999989,Drama|Thriller,6.8,1060735.12517176,7840740.78168139
0.5431590000000001,Horror,5.3,44662531.5861797,76781726.2805389
0.538043,Action|Adventure|Drama|History|War,6.5,89325063.1723595,11351542.9173989
0.5347810000000001,Action|Crime,6.1,55828164.482724704,25618988.6326041
0.527458,Fantasy|Animation|Horror|Action|Thriller,6.0,0.0,0.0
0.516803,Comedy|Family,5.1,0.0,0.0
0.511084,Comedy|Romance,5.1,27914082.2413623,40588582.9393818
0.510683,Action|Comedy|Crime,5.2,0.0,13825690.848412698
0.510534,Comedy|Drama,6.3,0.0,0.0
0.5091289999999989,Adventure|Fantasy|Action|Family,4.3,55828164.482724704,77518484.984401
0.5062409999999989,Adventure|Animation|Family,5.9,0.0,0.0
0.500883,Drama|Family,7.0,27914082.2413623,17229885.7543607
0.49992600000000004,Comedy,7.0,0.0,1248228.43277055
0.499629,Drama|Thriller,5.6,0.0,0.0
0.49892600000000004,Horror|Thriller,5.0,3907971.51379072,0.0
0.484314,Adventure|Crime|Drama|Mystery|Western,6.7,16748449.344817402,13439122.1222116
0.481416,Action|Crime|Thriller,4.3,14515322.765508402,0.0
0.479833,Comedy|Fantasy|Horror,4.4,0.0,0.0
0.46652899999999997,Horror|Thriller,5.4,1116563.28965449,11218863.9348159
0.463862,Drama,6.5,33496898.689634804,30829287.187112395
0.463596,Drama|Horror|Thriller,5.5,11165632.8965449,101826573.603349
0.45746499999999996,Documentary,6.7,0.0,0.0
0.45648,Drama|Mystery,6.8,530367.562585884,4376095.13923153
0.453059,Horror|Thriller|Drama,4.6,33496898.689634804,280810.084531656
0.452035,Family|Animation|Comedy,7.0,0.0,0.0
0.44962700000000005,Drama|History|Romance,6.1,33496898.689634804,34095391.128212295
0.449064,Drama,6.9,15855198.713093802,753588.6623270309
0.44651899999999994,Family|Romance,5.0,0.0,0.0
0.444301,Adventure|Comedy|Family,5.8,39079715.1379072,96437364.76325
0.44309399999999893,Drama|Thriller,5.6,1004906.96068904,425879.569940017
0.44192700000000007,Horror|Thriller,6.1,29030645.531016804,64639862.0017099
0.439824,Horror|Thriller,5.8,0.0,0.0
0.439013,Comedy,5.5,0.0,45156540.4983646
0.437792,Family|Adventure|Comedy|Music|Fantasy,4.5,0.0,0.0
0.429125,Horror|Thriller,5.6,0.0,0.0
0.42658,Family|Animation,5.9,0.0,0.0
0.426203,Drama|Fantasy|Thriller,6.3,0.0,0.0
0.425202,Comedy|Music|Romance,5.8,0.0,3288549.09634858
0.423386,Adventure|Fantasy|Drama|Action,6.0,0.0,102808.68145822699
0.42232,Comedy|Drama,7.4,7815943.02758145,3012409.59605754
0.41703999999999997,Animation|Comedy|Family,6.3,0.0,0.0
0.411236,Animation|Family|Romance,6.2,0.0,0.0
0.407369,Family|Animation,5.8,0.0,0.0
0.406323,Drama,6.4,1674844.93448174,795321.331841158
0.40582199999999996,Comedy|Family|Romance,5.7,50245348.0344522,80424660.2828277
0.401154,Animation|Family,6.4,0.0,0.0
0.39470900000000003,Comedy|Drama|Romance,4.6,10049069.6068904,0.0
0.393751,Crime|Drama|Mystery,5.7,0.0,0.0
0.392879,Animation|Family,7.1,0.0,0.0
0.39084800000000003,Comedy|Music,5.9,50245348.0344522,42494539.726372704
0.389612,Drama|Romance,5.1,0.0,0.0
0.387304,Drama,6.9,913815.4943924509,5416720.95955662
0.37881,Comedy,4.8,0.0,0.0
0.37806999999999996,Drama,6.2,8932506.31723595,24789531.7278716
0.374704,Drama,6.5,1116563.28965449,14906531.928741299
0.43039399999999994,Comedy|Crime|Drama|Romance,5.5,0.0,0.0
0.371866,Drama|Horror|Crime,6.6,0.0,0.0
0.37163,Drama|Family,4.7,2233126.57930898,0.0
0.370396,Action|Fantasy|Horror|Thriller,3.5,22331265.7930898,11660056.0537102
0.369596,Thriller|Horror|Drama|Mystery,4.5,22331265.7930898,75025079.68633051
0.367248,Comedy|Drama|Romance,6.7,14515322.765508402,26493033.2591823
0.261343,Comedy|Documentary,5.8,0.0,0.0
0.36373,Fantasy|Drama|Thriller|Science Fiction,6.0,13398759.4758539,0.0
0.358694,Drama|Thriller,5.1,10049069.6068904,0.0
0.351378,Comedy|Romance,5.8,12282196.1861994,0.0
